id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
52294048,Štěně,KupirijoBunny,['Harry Potter - J. K. Rowling'],Explicit,Underage,F/M,Work in Progress,17 Jan 2024,['Lucius Malfoy/Original Female Character(s)'],"['Original Female Character(s)', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Draco Malfoy', 'Severus Snape']","['Light BDSM', 'Fluff and Smut', 'Eventual Smut', 'Eventual Romance', 'Vaginal Sex', 'Oral Sex']",Lucius Malfoy zachrání nejlepší kamarádku svého syna a rozhodne se z ní udělat svého mazlíčka. Nebude to tak zlé jak by se mohlo zdát,Čeština,"2,700",3/5,1,3,,125
52291660,"Jak to jednou vyslovíš, už to nejde vzít zpátky",Tofiam,"['Les Misérables - All Media Types', 'Les Misérables - Victor Hugo', 'Les Misérables (2012)']",Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,16 Dec 2023,['Enjolras/Grantaire (Les Misérables)'],"['Enjolras (Les Misérables)', 'Grantaire (Les Misérables)']","['Angst', 'Alternate Universe - Canon Divergence', 'Sad Ending', 'Songfic', 'First Kiss', 'enjoltaire - Freeform', 'OpenSlash CZ/SK Tajný Santa | Secret Santa', 'Implied/Referenced Alcohol Abuse/Alcoholism', 'autorka netuší co je tady časová linka', 'oh barevná schémata', 'revoluce']",Na soumraku nového světa je láska aktem vzpoury.,Čeština,"1,273",1/1,4,3,,47
52277218,Sázka na dinosaura,RezRomance,['Supernatural (TV 2005)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,15 Dec 2023,['Castiel/Dean Winchester'],"['Dean Winchester', 'Castiel (Supernatural)', 'Sam Winchester']","['Feel-good', 'Short & Sweet', 'Fluff and Humor']","Příspěvek pro Má někdo chuť na něco sladkého? (Bonbonniere) „Naučíš nás nějakou andělskou hru?“ Dean věděl, jaká je to pitomost. Dávno pochopil, že andělé si moc zábavy neužijí. Proto ho odpověď překvapila. „Nehráli jsme hry. Ale andělské letky se mezi sebou sázely, počítá se to?“ „Cože?“ zeptali se oba lovci zároveň. „Nemůžu říct, že jsme byli někdy dětmi, ale i my jsme jednou byli na světě noví a, no, trochu rozjívení.“ „To jsou kecy,“ Dean se zasmál, vzal si plechovku s pivem a jednu nabídl taky Samovi. Vážně ho zajímalo, co teď od Casse uslyší.",Čeština,"1,280",1/1,2,4,,32
52276429,Že jsi to neudělal dřív,Twinny,['Good Omens (TV)'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,15 Dec 2023,['Aziraphale/Crowley (Good Omens)'],"['Crowley (Good Omens)', 'Aziraphale (Good Omens)']","['First Kiss', 'Good Omens (TV) Season 2 Fix-It']",Azirafal do výtahu nenastoupil...,Čeština,666,1/1,2,4,,35
52274557,Generálka a komandérka,Wolviecat,"['Star Wars: The Clone Wars (2008) - All Media Types', 'Star Wars - All Media Types']",Teen And Up Audiences,No Archive Warnings Apply,F/F,Complete Work,15 Dec 2023,['CC-1010 | Fox/Obi-Wan Kenobi'],"['CC-1010 | Fox', 'Obi-Wan Kenobi']","['Alternate Universe - Gender Changes', 'Female Obi-Wan Kenobi', 'Female Clone Troopers (Star Wars)', 'Sleepy Cuddles', 'Consent', 'Heavy Petting']","Je po bitvě. Obi-wan sedí, proti své vůli, na ošetřovně, nadopovaná prášky proti bolesti, a snaží se přesvědčit sebe samotnou, že jen kvůli tomu se nedokáže ovládat tak, jak by měla. Fox je na ošetřovně taky nedobrovolně. A generálka na vedlejší posteli jí na klidu zrovna nepřidává.",Čeština,"1,703",1/1,4,6,,73
52255870,Oběť pro lásku,veronikasynkova1910,"['Wiedźmin | The Witcher - All Media Types', 'The Witcher (TV)', 'Wiedźmin | The Witcher Series - Andrzej Sapkowski']",Not Rated,No Archive Warnings Apply,M/M,Complete Work,14 Dec 2023,"['Geralt z Rivii | Geralt of Rivia/Jaskier | Dandelion', 'Geralt z Rivii | Geralt of Rivia & Jaskier | Dandelion']","['Geralt z Rivii | Geralt of Rivia', 'Jaskier | Dandelion']","['Witchers Are Not Human (The Witcher)', 'Gay', 'Fantasy', 'First Kiss', 'Love', 'Hurt']","Příspěvek do Tajného Santy 2023, povídka pro ElizabethTheThird. Snad se bude líbit! :) Děj je inspirován textem písničky On My Own (Ashes Remain).",Čeština,"1,304",1/1,3,3,1,26
52254277,Vánoce u Mercuryho,veronikasynkova1910,['Queen (Band)'],Not Rated,Major Character Death,M/M,Complete Work,14 Dec 2023,['John Deacon/Freddie Mercury'],"['John Deacon', 'Peter ""Phoebe"" Freestone', ""Freddie Mercury's Cats"", 'Brian May', 'Roger Taylor (Queen)', 'Freddie Mercury']","['Queen (Band) References', 'Gay', 'Gay Panic', 'Christmas', 'First Kiss', 'Cemetery', 'Death', 'Character Death']","Tragikomický příběh s gay nádechem o tom, jak mohl probíhat jeden vánoční večer v Garden Lodge. V hlavní roli Freddie, John a kočky. A na závěr také vánoční pudink...",Čeština,868,1/1,2,4,,41
52250527,V temné komoře,ivikbublik,['Harry Potter - J. K. Rowling'],Explicit,Choose Not To Use Archive Warnings,F/M,Complete Work,14 Dec 2023,['Severus Snape/ AUTP'],[],[],Varování: 18+ kategorie: het Poznámka: povídka obsahuje obrázky z AI a v poslední kapitole i fotky HP panenek dokreslují příběh. Postavy: SS/AUTP Děj: studentka Zmijozelu Agnes (Agi) Bitchová potřebuje pomoct od ředitele své koleje. Ráda fotografuje a chtěla by si zařídit vyvolávací komoru na své fotky. Snape dostane instrukce od Brumbála vyčlenit jednu místnost a pomoct z výběrem vybavení. Později ji naučí se vším pracovat a to nejen na fotografiích...,Čeština,"6,754",4/4,,1,,30
52237597,Anděl,LeonydaStyron,['Naruto (Anime & Manga)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,02 Jan 2024,['Konan/Nagato | Pain'],['Akatsuki (Naruto) - Character'],"['Humor', 'Ninjas - Freeform', 'akatsuki-in-one-house', 'Tobi-is-not-Madara', 'Vulgarism', 'Unplanned Pregnancy', 'Miserable']","Pár varování na začátek: 1. Akatsuki jsou zabijáci. 2. Užívají sprostá slova. 3. Nechovají se k sobě hezky. Jediná bojovnice mezi bandou nájemných zabijáků je těhotná. Když to Akatsuki zjistí, nejsou nadšení. Konan označila čtyři možné kandidáty a ani jeden z nich si není jistý, jestli to mrně není skutečně jeho.",Čeština,"10,829",14/14,,1,,41
52208953,"Mám tě rád, ale buď opatrná.",Ludmila257,['Killers of the Flower Moon (2023)'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,12 Dec 2023,"['William Hale/Mollie Kyle | Mollie Burkhart', 'William Hale & Mollie Kyle | Mollie Burkhart']","['William King Hale', 'Mollie Kyle | Mollie Burkhart']","['William King Hale vyhrožuje Mollie Kyle', 'aby nedělala hlouposti', 'Tvrdohlavá Mollie Kyle', 'Odvážná Mollie Kyle vzdoruje největším Bossovi v okolí', 'William King Hale posedlí Mollie Kyle']","Mollie Kyle je odvážná a silná žena, nebojí se položit život za svůj kmen a rodinu. Je na stopě k rozkrýtí záhadných úmrtí, které její kmen provází od doby, kdy získali bohatství z ropných nalezišť. Postupně se dostává k člověku, u kterého, aby nikdo nečekal, že může být masový vrah. William Hale je krutý a nebezpeční člověk, který se nebojí vydírat nebo zabíjet lidi ve svůj prospěch. Pod starostlivou tváří se skrývá tvář člověka, který jediným slovem může vyvraždit celé město. Díky vysoké inteligenci předstírá starostlivého člověka a zároveň se nebojí brutálního násilí. Prostě správný padouch. Ale dostal strach, že bude odhalen. Proto chce dát Mollie Kyle lekci.",Čeština,399,1/1,,2,,19
52190818,ÚDOLÍ DUŠÍ // Soul Sand Valley,DSSHarmony,"['Star Trek: The Next Generation', 'Star Trek: Picard']",Not Rated,No Archive Warnings Apply,Other,Work in Progress,24 Jan 2024,"['William Riker/Deanna Troi', 'William Riker & Deanna Troi', 'Jean-Luc Picard/William Riker', 'Jean-Luc Picard/Q', 'Jean-Luc Picard/Deanna Troi', 'Beverly Crusher & Jean-Luc Picard', 'Data/Jean-Luc Picard']","['William Riker', 'Jean-Luc Picard', 'Q (Star Trek)', 'Data (Star Trek)', 'Beverly Crusher', 'Deanna Troi', 'Geordi La Forge', 'Worf (Star Trek:TNG/DS9)', 'Female Q (Star Trek)', 'Q2 (Star Trek)', 'Original Characters', 'Colonel Q (Star Trek)']","['Star Trek References', 'Imzadi (Star Trek)', 'Post-Movie: Star Trek Nemesis (2002)', 'Starship Enterprise (Star Trek)', 'Philosophy', 'Horror', 'Dimension Travel', 'The Nether (Minecraft)', 'Canon Continuation', 'Q Continuum (Star Trek)', 'Telepathy', 'Souls', 'Bisexual Jean-Luc Picard', 'Falling In Love', 'Q Being Q (Star Trek)', 'Immortality', 'Empathy']","Tajemný šepot, zmučené výkřiky, šum znepokojivého větru, nebývalý chlad v místnosti, zakrytá okna a Deannino naléhání nahání Willu Rikerovi husí kůži. Podle všech vodítek, které si pamatuje z manuálů se na Hosho neděje nic nepatřičného a nouzový režim lodi si posádka naplánovala, jenže proč on o tom jakožto první důstojník netuší, kdo tu kolem šeptá, kdo křičí? Co se vlastně děje? Komunikace nefunguje a ta okna určitě s manželkou nezakryli. Hororová atmosféra nevěstí nic dobrého a Troi se těžko orientuje ve vjemech, které přijímá. Je posádka v nebezpečí? Mučí někdo jejich druhy? Nevědí, ale vydají se to zjistit…. Tato povídka nemá přímou vazbu na hlavní děj série, ale přesto doporučujeme dohledat a přečíst povídku ""VOKO BERE//BLACK JACK"", některé souvislosti pak mohou nabrat jiný rozměr, nejde však o podmínku. https://archiveofourown.org/works/50850151/chapters/128460919",Čeština,"3,633",4/12,,3,,41
52186822,Záchrana před sebou samým,ArcheaMajuar,['Our Flag Means Death (TV)'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,14 Dec 2023,['Blackbeard | Edward Teach/Stede Bonnet'],"['Blackbeard | Edward Teach', 'Stede Bonnet', 'Original Female Character']","['Fluff', 'Anal Sex', 'Humour', 'Self-Doubt', 'Love']","Jelikož jejich snem je si otevřít vlastní hotel/hostinec, možná by si o tom měli něco zjistit, než se do toho pustí. Stedea s Edem tedy čeká setkání s majitelkou podobného zařízení, kde také stráví noc, a to velmi příjemně. (v podstatě jsem k dokonalosti OFMD potřebovala pěknou sex scene, tak jsem si ji napsala a obohatila o menší příběh :3 )",Čeština,"5,118",2/2,,4,,54
52172590,² ᴍᴏʀᴇ ᴛʜᴀɴ sᴜʀɴᴀᴍᴇ //ʀᴏᴢᴇᴘsᴀ́ɴᴏ// [Marvel],EllizabethStark,"['Marvel Cinematic Universe', 'The Avengers (Marvel Movies)', 'Batman: The Dark Knight Returns (2012-2013)', 'DCU', 'The Flash - All Media Types']",Teen And Up Audiences,"Graphic Depictions Of Violence, Major Character Death",F/M,Work in Progress,02 Apr 2024,"['Natasha Romanov/Tony Stark', 'Stephen Strange/Original Female Character(s)', 'Steve Rogers/Original Female Character(s)', 'James ""Bucky"" Barnes/Original Female Character(s)', 'Barry Allen/Original Female Character(s)', 'Pietro Maximoff/Original Female Character(s)', 'Thor (Marvel)/Original Female Character(s)', 'Loki (Marvel)/Original Female Character(s)', 'Lucifer/Original Female Character(s)', 'Bruce Wayne/Original Female Character(s)', 'Peter Parker/Original Female Character(s)', 'Pepper Potts/James ""Rhodey"" Rhodes', 'Scott Lang/Hope Van Dyne', 'Happy Hogan/Aunt May Parker', 'Morgan Stark (Marvel Cinematic Universe)/Original Male Character(s)', 'Friday/Original Male Character(s)']","['Natasha Romanov (Marvel)', 'Tony Stark', 'Stephen Strange', 'Steve Rogers', 'James ""Bucky"" Barnes', 'Barry Allen', 'Pietro Maximoff', 'Thor (Marvel)', 'Loki (Marvel)', 'Lucifer', 'Bruce Wayne', 'Peter Parker', 'Pepper Potts', 'James ""Rhodey"" Rhodes', 'Scott Lang', 'Hope Van Dyne', 'Happy Hogan', 'Aunt May Parker (Marvel)', 'Morgan Stark (Marvel Cinematic Universe)', 'Friday (Marvel)']","['Good Parent Tony Stark', 'Not Nick Fury Friendly', 'Hydra (Marvel)']","𝐌𝐨𝐫𝐞 𝐭𝐡𝐚𝐧 𝐒𝐮𝐫𝐧𝐚𝐦𝐞 ⚜☯✡ [𝚁𝙾𝚉𝙴𝙿𝚂𝙰́𝙽𝙾] „𝓦𝓮 𝓪𝓻𝓮 𝓶𝓸𝓻𝓮 𝓽𝓱𝓪𝓷 𝓳𝓾𝓼𝓽 𝓸𝓷𝓵𝔂 𝓸𝓾𝓻 𝓯𝓪𝓶𝓲𝓵𝓲𝓮𝓼, 𝔀𝓮 𝓪𝓻𝓮 𝓶𝓸𝓻𝓮 𝓽𝓱𝓪𝓷 𝓸𝓾𝓻 𝓼𝓾𝓻𝓷𝓪𝓶𝓮𝓼"" / [𝙼𝚊𝚛𝚟𝚎𝚕, 𝙰𝚟𝚎𝚗𝚐𝚎𝚛𝚜] Tým Avengers se roztříštili na střípky po celém světe jež se nikdy nebudou moci znovu spojit. Proč? Ztratili rodinu. Lidé padly v boji za lidskost. Střípek naděje ale spatřil světlo světa a superhrdinové se musí pokusit tým Avengers opět spojit. Možná je ale až moc pozdě. Svět se stane temným když jedna z nich přijide o vlastní lidskost a přidá se na stranu nepřítele a druhá z nich se nechá pohltit temnotou kvůli zradě a tajemstvím. Svět potřebuje hrdinu, ale nikdo z nich nedokáže být dost dobrý, nikdo z nich je nedokáže nahradit, a proto je musí získat zpátky. //je to FF na Avengers postavy, místa ani nic jiného kromě těch mnou vytvořených mi nepatří. Kniha není a nikdy nebude psána za účelem zisku",Čeština,"39,323",16/?,,,1,123
52145971,Krvavě rudá,ZuzzeFor,['The Witcher (TV)'],Mature,Graphic Depictions Of Violence,M/M,Complete Work,09 Dec 2023,"['Geralt z Rivii | Geralt of Rivia/Jaskier | Dandelion', 'Geralt z Rivii | Geralt of Rivia & Jaskier | Dandelion']","['Geralt z Rivii | Geralt of Rivia', 'Jaskier | Dandelion', 'Cirilla Fiona Elen Riannon', 'Stregobor (The Witcher)', 'Nilfgaardians (The Witcher)']","['Vampires', 'Higher Vampire Jaskier | Dandelion', 'Blood', 'Blood Drinking', 'Witchers Have Feelings (The Witcher)', 'Dead Stregobor (The Witcher)', 'Love', 'Step-parents', 'Killing', 'pub', 'Monster Hunters', 'Fights', 'Protection', 'Nilfgaard (The Witcher)', 'Stregobor Being an Asshole (The Witcher)']","Geralt, Marigold a Ciri mají v plánu se ubytovat v hostinci, avšak než k tomu stačí dojít, k jejich stolu, u nějž zrovna sedí, se přiblíží Stregobor a požaduje po vědmákovi okamžité vydání princezny Cirrily do rukou Nilfgaardu. Marigold neváhá a v obraně jejich nevlastní dcery na sebe vezme svou pravou podobu, aby dívku ochránil.",Čeština,"1,545",1/1,,2,,37
52145173,Navěky,Twinny,['Good Omens (TV)'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,09 Dec 2023,['Aziraphale/Crowley (Good Omens)'],"['Aziraphale (Good Omens)', 'Crowley (Good Omens)']","['First Kiss', 'Good Omens (TV) Season 2 Fix-It']",Azirafal to udělal správně...,Čeština,150,1/1,2,8,,28
52124665,Staré dluhy,Dana123,['Winnetou - Karl May'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,08 Dec 2023,[],['Old Shatterhand (Winnetou)'],['Christmas'],"As every year, I am currently reading the book ""Christmas"". Charlie said he would pay his debt to the good old innkeeper in Falkenau. It is time to do it! :-)",Čeština,742,1/1,3,4,,65
52101565,Žertík,LeonydaStyron,['Death Note (Anime & Manga)'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Work in Progress,12 Dec 2023,['rather no'],"['Leonyda Styron', 'Johnny Wolf', 'Yagami Light', 'L (Death Note)']","['Psychological', 'alternative universe', 'psychopats', 'Vulgarism', 'in-our-world', 'Humour', 'student life']","Light už má dost všetečného Ela. Nemůže přijít na jeho jméno, rozhodne se ho tedy zbavit postaru. Bude to vypadat jako nehoda. Jenže L má snad víc životů než kočka, a navíc se tenhle nevinný žertík poněkud zvrhne... a oba výtečníci se ocitnou našem světě v pokoji povídkářky, která o ně ale vůbec nestojí. Další povídka z cyklu Fanfictionářské trable aneb Potrapte si svého autora",Čeština,"9,262",6/?,,,,10
52100740,ᴘʀɪᴢᴇ ғᴏʀ ɪɴғɪɴɪᴛʏ //ʀᴏᴢᴇᴘsᴀ́ɴᴏ// [Marvel],EllizabethStark,"['Marvel Cinematic Universe', 'DCU', 'The Flash - All Media Types', 'The Avengers (Marvel Movies)', 'Batman: The Dark Knight Returns (2012-2013)', 'Harry Potter - J. K. Rowling']",Teen And Up Audiences,"Graphic Depictions Of Violence, Major Character Death","F/F, F/M",Work in Progress,03 Apr 2024,"['Tony Stark/Stephen Strange', 'Stephen Strange/Original Female Character(s)', 'James ""Bucky"" Barnes/Original Female Character(s)', 'Bruce Wayne/Original Female Character(s)', 'Thor (Marvel)/Original Female Character(s)', 'Loki (Marvel)/Original Female Character(s)', 'Pietro Maximoff/Original Female Character(s)', 'Barry Allen/Original Female Character(s)', 'Peter Parker/Original Female Character(s)', 'Happy Hogan/Aunt May Parker', 'Clint Barton/Laura Barton', 'Carol Danvers/James ""Rhodey"" Rhodes', 'Pepper Potts/Hope Van Dyne', 'Maria Hill/Natasha Romanov', 'Yelena Belova/Kate Bishop', 'Harley Keener/Gwen Stacy', 'Kamala Khan/Cassie Lang', 'America Chavez/Courtney Whitmore', 'Teresa Parker/Harry Osborn']","['Female Tony Stark - Character', 'Tony Stark', 'Stephen Strange', 'James ""Bucky"" Barnes', 'Bruce Wayne', 'Thor (Marvel)', 'Loki (Marvel)', 'Pietro Maximoff', 'Barry Allen', 'Lucifer Morningstar (Lucifer TV)', 'Peter Parker', 'Happy Hogan', 'Aunt May Parker (Marvel)', 'Clint Barton', 'Laura Barton', 'Carol Danvers', 'James ""Rhodey"" Rhodes', 'Pepper Potts', 'Hope Van Dyne']","['Parent Carol Danvers', 'Female Tony Stark', 'Parent Tony Stark', 'Not Steve Rogers Friendly', 'Not Natasha Romanov Friendly (Marvel)', 'Not Wanda Maximoff Friendly', 'Not Sam Wilson Friendly', 'Not Scott Lang Friendly']","𝗣𝗿𝗶𝘇𝗲 𝗙𝗼𝗿 𝗜𝗻𝗳𝗶𝗻𝗶𝘁𝘆🔸🔹☣ [𝚁𝙾𝚉𝙴𝙿𝚂𝙰́𝙽𝙾] 𝓣𝓻𝓾𝓼𝓽 𝓽𝓪𝓴𝓮𝓼 𝔂𝓮𝓪𝓻𝓼 𝓽𝓸 𝓫𝓾𝓲𝓵𝓭, 𝓼𝓮𝓬𝓸𝓷𝓭𝓼 𝓽𝓸 𝓫𝓻𝓮𝓪𝓴, 𝓪𝓷𝓭 𝓯𝓸𝓻𝓮𝓿𝓮𝓻 𝓽𝓸 𝓻𝓮𝓹𝓪𝓲𝓻. [Avengers, Marvel] Toni Stark byla vždycky jiná, věřila v hrdiny, věřila v dobro v lidech a věřila ve světlo. Stala se Iron Maiden za záměrem pomoci lidem, ochránit je, když k ní došel její kmotr Nick Fury, myslela si všechno, ale nikdy si nemyslela že jí přivede do Avengers, že ji dá rodinu, že jí dá lidí kterým by mohla věřit se svým životem, ale na konci dne se oba dva spletli. Avengers byli jen časovaná bomba která musela jednou vybuchnout. Polovina Avengers ji zradili, a bodli ji do zad, ale stále má po svém boku někoho komu může věřit. Avengers nebylo jen šest lidí, je jich mnohem více. Ale co když je toho ještě mnohem více? Co když se na sklonku života a boje proti největšímu nepříteli stal zázrak? //je to FF na Avengers postavy, místa ani nic jiného kromě těch mnou vytvořených mi nepatří. Kniha není a nikdy nebude psána za účelem zisku",Čeština,"4,617",2/?,,3,2,133
52093780,Tulení ve Vídni,ArcheaMajuar,"['Political RPF', 'Czech RPF']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,07 Dec 2023,['Ivan Bartoš/Vít Rakušan'],"['Ivan Bartoš', 'Vít Rakušan']","['Fluff', ""True Love's Kiss"", 'Romantic Fluff']",Vše v této povídce je čistá fikce! Nechci tímto pokusem nikomu ublížit ani ničit pověst. Dílo nebylo sepsáno za účelem zisku. Název je všeříkající :D,Čeština,821,1/1,2,2,,52
52083688,DMD 2023,Iantouch,"['Original Work', '(konkrétně Lidé s kocovinou)', 'Fandom RPF']",Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,08 Dec 2023,[],[],[],"Soubor drabblů napsaných pro výzvu Duben měsíc drabblu v roce 2023. Tento ročník jde o drabblata patřící do fandomu Lidé s kocovinou, o němž se více můžete dozvědět na stránkách SOS, konkrétně zde.",Čeština,"3,100",31/31,,,,6
52080280,Přes bludný kořen a dál,Birute,"['Original Work', 'Fairy Tales & Related Fandoms']",General Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,21 Jan 2024,[],[],[],"Příběh temné a zářivé princezny, které se zapletou do různých pohádek a způsobí v nich kreativní chaos. Tajemné záhady, nevlastní matky, čáry, bludné teleportační kořeny a mnozí jiní efektové.",Čeština,"55,647",53/?,,2,,31
52056544,Kázeň vojenská,obrlajtnant,['Dobrý voják Švejk | The Good Soldier Schweik - Jaroslav Hašek'],Explicit,No Archive Warnings Apply,M/M,Complete Work,17 Dec 2023,['Josef Švejk/Jindřich Lukáš'],"['Josef Švejk', 'Jindřich Lukáš']","['historky', 'František Josef I.', 'hrnek sádla', 'Humor']","Pro Vaše potěšení čte ve Vaší hlavě Oldřich Kaiser. Věnovánu Jaroslavu Haškovi za to, jak se krásně mazlil s jazykem.",Čeština,"4,202",1/1,6,19,,165
52036357,Spoutaná (Manacled) | Czech translation,goldenfox_and_emptiness,['Harry Potter - J. K. Rowling'],Explicit,"Graphic Depictions Of Violence, Rape/Non-Con",F/M,Work in Progress,02 Mar 2024,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy', 'Dolores Umbridge', 'Tom Riddle | Voldemort', 'Astoria Greengrass', 'Graham Montague', 'Severus Snape']","['Post-War', 'Harry Potter Dies', 'Alternate Universe - Voldemort Wins', 'Forced Pregnancy', 'Imprisonment', 'Death Eater Draco Malfoy', 'Minor Character Death', 'Memory Loss', 'Rape/Non-con Elements', 'Eventual Romance', 'Battle', 'Rape', 'Mystery', 'Healer Hermione Granger', 'Self-Harm', 'Flashbacks', 'Slow Build', 'Angst with a Happy Ending', 'Espionage', 'Slow Burn Hermione Granger/Draco Malfoy']","Harry Potter is dead. In the aftermath of the war, in order to strengthen the might of the magical world, Voldemort enacts a repopulation effort. Hermione Granger has an Order secret, lost but hidden in her mind, so she is sent as an enslaved surrogate to the High Reeve until her mind can be cracked. Illustrated by Avendell. Warning: This work is dark. Rape and non-consensual sex are a significant and ongoing aspect of the plot. There are also character deaths, psychological trauma, descriptions of battlefield violence, and references to torture. Reader discretion is advised. Author’s Note: The characters in this story are not mine: they belong to JK Rowling, whom I happen to not be. The initial inspiration of this plot occurred when watching the first episode of The Handmaid’s Tale. In homage there are elements of it maintained throughout the story. The title High Reeve was drawn from Lady_of_Clunn’s use in her story Uncoffined. This story diverges from canon following the conclusion of Harry Potter and the Order of the Phoenix. Toto je český překlad mistrovského díla senlinyu.",Čeština,"74,549",25/77,9,58,3,"1,984"
52029262,Monkey Fist x Duff Killigan: A Romance (cz),lemon67,['Kim Possible (Cartoon)'],General Audiences,Choose Not To Use Archive Warnings,M/M,Work in Progress,15 Dec 2023,['Monty Fiske/Duff Killigan'],"['Monty Fiske', 'Duff Killigan', 'Shego (Kim Possible)', 'Dr. Drakken (Kim Possible)', 'Amy Hall (Kim Possible)']","['Gay', 'Gay Character', 'Stalking', 'One-Sided Attraction', 'Love', 'Boys In Love', 'Jealousy', 'Wedding Planning', 'Kidnapping', 'Attempted Sexual Assault', 'Attempted Rape/Non-Con']","Už dlouho to mezi nimi jiskřilo a Gorilí pěst a Duff Killigan se do sebe zamilovali. Žárlivá DnAmy, která by chtěla Gorilí pěst pro sebe, ale jejich štěstí nepřeje...",Čeština,"3,695",7/8,9,2,,45
52014565,Tatar's commision,thatalfonzo,['No Fandom'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,03 Dec 2023,[],[],"['BDSM', 'Gay', 'Gay Sex', 'Alternate Universe - Teachers']",,Čeština,650,1/1,,1,,30
52007104,13.8.2022,JandP,['Original Work'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,13 Aug 2022,[],[],[],"Ahoj, jestli jsi narazil/a na tuhle fikci. Chtěla bych upřesnit, že to nemusí dávat smysl. Tohle je deníček Jáji a Peti ♥♥♥. Dvou kluků, kteří mi straší v hlavě. Každý den v jejich životě má jednu fikci, které nejsou úplné a doplňuji je podle nálady. Fikce jsou seřazeny do sérií podle let. Datum zveřejnění nastavuji podle datumu, kterému odpovídá. Více na mém profilu, kde snad časem přibude víc informací.",Čeština,670,1/1,,,,4
51993211,Poslední let,sumachr,['Hyakujitsu no Bara | Maiden Rose'],Mature,"Graphic Depictions Of Violence, Rape/Non-Con",M/M,Complete Work,02 Dec 2023,['Taki Reizen/Klaus von Wolfstadt'],"['Taki Reizen', 'Klaus von Wolfstadt', 'Suguri (Hyakujitsu no Bara)', 'Uemura (Hyakujitsu no Bara)', 'Hasebe (Hyakujitsu no Bara)']","['Angst and Hurt/Comfort', 'air crash', 'Rape', 'Military', 'Flashbacks', 'Violence', 'Death', ""No Man's Land"", 'Rescue']",Tajná mise v ohrožení. Chybí pilot a jen jedna osoba ho může nahradit. Jenomže mu stojí v cestě trauma staré mnoho let a o němž neměl nikdo nejmenší tušení. Až do teď. Mise je kompromitována a nastává boj o přežití. Na zemi i ve vzduchu. Flashbacky z minulosti,Čeština,"10,047",1/1,2,2,,58
51987718,"More Than Avengers - Characters Info, Bonus...",EllizabethStark,"['Marvel Cinematic Universe', 'DCU', 'The Flash - All Media Types', 'The Avengers (Marvel Movies)', 'Batman: The Dark Knight Returns (2012-2013)']",Teen And Up Audiences,"Graphic Depictions Of Violence, Major Character Death",F/M,Work in Progress,14 Feb 2024,[],[],[],"Doplňková kniha k sérii More than Avengers. Informace o Ocs, bonusy nejen o postavách ale i o hercích (reakce atd), fotky, manipy, gify a mnoho dalšího.",Čeština,"4,186",13/?,1,1,1,22
51986866,DMD 2022,Iantouch,['Harry Potter - J. K. Rowling'],Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,03 Dec 2023,"['Albus Dumbledore/Gellert Grindelwald', 'Albus Dumbledore & Tom Riddle', 'Gellert Grindelwald & Tom Riddle']",[],"['Alternate Universe - Canon Divergence', 'Drabble', 'Drabble Collection']","Letos vesměs hodlám pokračovat ve svém AU, kdy se Albus Brumbál a Gellert Grindelwald vykašlali na kouzelnickou revoluci, pořídili si domek se zahrádkou a adoptovali Toma Raddla. Albus učí v Bradavicích a Gellert se živí jako realitní makléř v oblasti kouzelnických nemovitostí. Enjoy.",Čeština,"3,400",34/34,1,4,,44
51943402,Orchestr,Aga_aVe,['Sherlock (TV)'],Not Rated,No Archive Warnings Apply,M/M,Work in Progress,17 Feb 2024,['Sherlock Holmes/John Watson'],"['Sherlock Holmes', 'John Watson', 'Mike Stamford', 'Mycroft Holmes', 'Greg Lestrade', 'Molly Hooper']","['Česky | Czech', 'Teenlock', 'Alternate Universe - Teenagers', 'Virgin Sherlock Holmes', 'Orchestra', 'First Time']","John má začít chodit do orchestru a je z toho dost nervózní.. Pak se ale shodou náhod dá do řeči s vysokým brunetem, který hraje nádherně na housle..a na jeho city..",Čeština,"7,327",9/?,11,12,1,84
